case_Link,pdf_link
https://www.courtlistener.com/docket/4904351/mayo-foundation-for-medical-education-research-v-elkin-md/,
https://www.courtlistener.com/docket/4146833/jake-mandeville-anthony-v-the-walt-disney-company/,https://ecf.cacd.uscourts.gov/doc1/031011968606?caseid=497000
https://www.courtlistener.com/docket/5181093/remark-llc-v-adell-broadcasting-corporation/,
https://www.courtlistener.com/docket/4346528/jackson-v-odenat/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.347765.1.0.pdf
https://www.courtlistener.com/docket/4329137/cameron-industries-inc-v-mothers-work-inc/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.281717.1.0.pdf
https://www.courtlistener.com/docket/4347640/reece-v-marc-ecko-unltd/,"https://ecf.nysd.uscourts.gov/cgi-bin/show_case_doc?1,361448,,,"
https://www.courtlistener.com/docket/4748348/df-insititute-inc-v-marketshare-eds/,
https://www.courtlistener.com/docket/4143898/wyatt-technology-corporation-v-malvern-instruments-incorporated/,https://storage.courtlistener.com/recap/gov.uscourts.cacd.403684.1.0.pdf
https://www.courtlistener.com/docket/12693132/frank-betz-associates-inc-v-scenic-homes-inc/,https://ecf.gand.uscourts.gov/doc1/05502646456?caseid=150265
https://www.courtlistener.com/docket/5581910/warren-sign-company-inc-v-piros-signs-inc/,
https://www.courtlistener.com/docket/4144981/la-printex-industries-inc-v-skiva-international-inc/,https://ecf.cacd.uscourts.gov/doc1/03108552526?caseid=450839
https://www.courtlistener.com/docket/5634242/glasscraft-door-i-lp-v-seybro-door-weatherstrip-co-inc/,
https://www.courtlistener.com/docket/5837685/elissa-tedesco-v-sandi-pepe/,https://ecf.cacd.uscourts.gov/doc1/031012783304?caseid=508182
https://www.courtlistener.com/docket/5634242/glasscraft-door-i-lp-v-seybro-door-weatherstrip-co-inc/,
https://www.courtlistener.com/docket/4904351/mayo-foundation-for-medical-education-research-v-elkin-md/,
https://www.courtlistener.com/docket/5324483/stiles-v-harpercollins-publishers-inc/,
https://www.courtlistener.com/docket/4232785/olem-shoe-corporation-v-washington-shoe-corporation/,https://ecf.flsd.uscourts.gov/doc1/05107277730?caseid=347387
https://www.courtlistener.com/docket/4165873/yield-dynamics-inc-v-tea-systems-corporation/,https://storage.courtlistener.com/recap/gov.uscourts.cand.178418.1.0.pdf
https://www.courtlistener.com/docket/4398264/engenium-solutions-inc-v-symphonic-technologies-inc/,https://ecf.txsd.uscourts.gov/doc1/179012504929?caseid=823735
https://www.courtlistener.com/docket/5458601/building-graphics-inc-v-lennar-corp/,https://storage.courtlistener.com/recap/gov.uscourts.ncwd.54373/gov.uscourts.ncwd.54373.1.0.pdf
https://www.courtlistener.com/docket/4174883/shade-v-gorman/,https://storage.courtlistener.com/recap/gov.uscourts.cand.205392.1.0.pdf
https://www.courtlistener.com/docket/4924840/mills-v-ayala/,
https://www.courtlistener.com/docket/4977642/charles-w-ross-builder-inc-v-olsen-fine-home-building-llc/,https://storage.courtlistener.com/recap/gov.uscourts.vaed.258514/gov.uscourts.vaed.258514.1.0.pdf
https://www.courtlistener.com/docket/4522392/yurman-studio-inc-v-castaneda/,https://ecf.nysd.uscourts.gov/doc1/12701615792?caseid=301171
https://www.courtlistener.com/docket/4273407/real-view-llc-v-20-20-design-inc/,https://ecf.mad.uscourts.gov/doc1/09504101735?caseid=112725
https://www.courtlistener.com/docket/4369891/warren-v-thomaz/,https://storage.courtlistener.com/recap/gov.uscourts.paed.456742.1.0.pdf
https://www.courtlistener.com/docket/4211428/moore-v-lightstorm/,
https://www.courtlistener.com/docket/4840518/gennie-shifter-llc-v-lokar-inc/,https://storage.courtlistener.com/recap/gov.uscourts.cod.102409/gov.uscourts.cod.102409.1.0.pdf
https://www.courtlistener.com/docket/4753271/angela-adams-licensing-llc-v-surya-carpet-inc/,
https://www.courtlistener.com/docket/5793454/winstead-v-jackson/,
https://www.courtlistener.com/docket/4728004/silver-ring-splint-company-v-digisplint-inc/,
https://www.courtlistener.com/docket/4870720/thomas-v-artino/,
https://www.courtlistener.com/docket/4201629/lego-as-v-best-lock-construction-toys-inc/,https://storage.courtlistener.com/recap/gov.uscourts.ctd.94764/gov.uscourts.ctd.94764.1.0.pdf
https://www.courtlistener.com/docket/4201629/lego-as-v-best-lock-construction-toys-inc/,https://storage.courtlistener.com/recap/gov.uscourts.ctd.94764/gov.uscourts.ctd.94764.1.0.pdf
https://www.courtlistener.com/docket/4260178/personal-keepsakes-inc-v-personalizationmallcom-inc/,https://ecf.ilnd.uscourts.gov/doc1/06709699310?caseid=258387
https://www.courtlistener.com/docket/5495509/mario-rivera-v-mendez-compania/,
https://www.courtlistener.com/docket/4174883/shade-v-gorman/,https://storage.courtlistener.com/recap/gov.uscourts.cand.205392.1.0.pdf
https://www.courtlistener.com/docket/5790139/walker-v-viacom-international/,https://ecf.cand.uscourts.gov/doc1/035013104250?caseid=183104
https://www.courtlistener.com/docket/4869860/mcgee-v-benjamin-3000/,
https://www.courtlistener.com/docket/5275450/javelin-investments-llc-v-mcginnis/,https://ecf.txsd.uscourts.gov/doc1/17905015398?caseid=413724
https://www.courtlistener.com/docket/4346905/international-swaps-and-derivatives-association-inc-v-socratek-llc/,"https://ecf.nysd.uscourts.gov/cgi-bin/show_case_doc?1,352219,,,"
https://www.courtlistener.com/docket/5592583/jeff-benton-homes-inc-v-alabama-heritage-homes-inc/,
https://www.courtlistener.com/docket/5734619/livia-milano-v-nbc-universal-inc/,"https://ecf.cacd.uscourts.gov/cgi-bin/show_case_doc?1,369294,,,"
https://www.courtlistener.com/docket/5734619/livia-milano-v-nbc-universal-inc/,"https://ecf.cacd.uscourts.gov/cgi-bin/show_case_doc?1,369294,,,"
https://www.courtlistener.com/docket/4176435/campbell-v-the-walt-disney-company/,https://storage.courtlistener.com/recap/gov.uscourts.cand.216780.1.0.pdf
https://www.courtlistener.com/docket/4384190/national-board-of-medical-examiners-v-optima-university-llc/,https://storage.courtlistener.com/recap/gov.uscourts.tnwd.52605/gov.uscourts.tnwd.52605.1.0.pdf
https://www.courtlistener.com/docket/4338711/lapine-v-seinfeld/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.318968.1.0.pdf
https://www.courtlistener.com/docket/4346930/marketing-technology-solutions-inc-v-medizine-llc/,https://ecf.nysd.uscourts.gov/doc1/12706874726?caseid=352357
https://www.courtlistener.com/docket/4377818/gloria-duchin-inc-v-creative-catalogs-corporation/,https://storage.courtlistener.com/recap/gov.uscourts.rid.20659.1.0.pdf
https://www.courtlistener.com/docket/4177532/oracle-america-inc-v-google-inc/,https://storage.courtlistener.com/recap/gov.uscourts.cand.231846/gov.uscourts.cand.231846.1.0.pdf
https://www.courtlistener.com/docket/4548976/corbello-v-devito/,https://ecf.nvd.uscourts.gov/doc1/11501602559?caseid=60805
https://www.courtlistener.com/docket/5475794/disney-enterprises-inc-v-away-discount/,
https://www.courtlistener.com/docket/4303351/sas-institute-inc-v-world-programming-limited/,https://storage.courtlistener.com/recap/gov.uscourts.nced.104187.1.0.pdf
https://www.courtlistener.com/docket/4172226/bissoon-dath-v-sony-computer-entertainment-america-inc/,https://storage.courtlistener.com/recap/gov.uscourts.cand.200981.1.0.pdf
https://www.courtlistener.com/docket/4329317/barclays-capital-inc-v-theflyonthewallcom-inc/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.286459.1.0.pdf
https://www.courtlistener.com/docket/5988579/hoffman-v-impact-confections/,
https://www.courtlistener.com/docket/4688466/bach-v-forever-living-products-us-inc/,
https://www.courtlistener.com/docket/4305219/the-cato-corporation-v-la-printex-industries-inc/,https://storage.courtlistener.com/recap/gov.uscourts.ncwd.60377.1.0.pdf
https://www.courtlistener.com/docket/5475794/disney-enterprises-inc-v-away-discount/,
https://www.courtlistener.com/docket/5589591/saregama-india-ltd-v-taylor/,
https://www.courtlistener.com/docket/4349676/effie-film-llc-v-eve-pomerance/,https://ecf.nysd.uscourts.gov/doc1/12709825434?caseid=385906
https://www.courtlistener.com/docket/5166296/olson-v-tenney/,
https://www.courtlistener.com/docket/5807548/granger-v-acme-abstract-company-llc/,
https://www.courtlistener.com/docket/4172226/bissoon-dath-v-sony-computer-entertainment-america-inc/,https://storage.courtlistener.com/recap/gov.uscourts.cand.200981.1.0.pdf
https://www.courtlistener.com/docket/5050832/advanced-technology-services-inc-v-km-docs-llc/,
https://www.courtlistener.com/docket/4329531/rfmas-inc-v-so/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.292897/gov.uscourts.nysd.292897.1.0.pdf
https://www.courtlistener.com/docket/4139155/paula-petrella-v-metro-goldwyn-mayer-inc/,
https://www.courtlistener.com/docket/5476288/axelrod-cherveny-architects-pc-v-winmar-homes/,
https://www.courtlistener.com/docket/4770059/mdm-group-associates-inc-v-resortquest-international-inc/,https://ecf.cod.uscourts.gov/doc1/0390396223?caseid=97713
https://www.courtlistener.com/docket/4144161/mark-gable-v-national-broadcasting-company-nbc/,https://ecf.cacd.uscourts.gov/doc1/03106121051?caseid=418514
https://www.courtlistener.com/docket/4143780/fahmy-v-jay-z/,"https://ecf.cacd.uscourts.gov/cgi-bin/show_case_doc?1,395601,,,"
https://www.courtlistener.com/docket/5713637/aaron-benay-v-warner-bros-entertainment-inc/,"https://ecf.cacd.uscourts.gov/cgi-bin/show_case_doc?1,180451,,,"
https://www.courtlistener.com/docket/5713637/aaron-benay-v-warner-bros-entertainment-inc/,"https://ecf.cacd.uscourts.gov/cgi-bin/show_case_doc?1,180451,,,"
https://www.courtlistener.com/docket/4144645/range-road-music-inc-v-east-coast-foods-inc/,https://storage.courtlistener.com/recap/gov.uscourts.cacd.440475.1.0.pdf
https://www.courtlistener.com/docket/5476288/axelrod-cherveny-architects-pc-v-winmar-homes/,
https://www.courtlistener.com/docket/4257403/oleary-v-little-brown-and-company/,
https://www.courtlistener.com/docket/5490715/mcdavid-inc-v-nike-usa-inc/,
https://www.courtlistener.com/docket/4178247/new-sensations-inc-v-does-1-1474/,https://storage.courtlistener.com/recap/gov.uscourts.cand.241553.1.0.pdf
https://www.courtlistener.com/docket/4143780/fahmy-v-jay-z/,"https://ecf.cacd.uscourts.gov/cgi-bin/show_case_doc?1,395601,,,"
https://www.courtlistener.com/docket/5186245/looney-ricks-kiss-architects-inc-v-bryan/,
https://www.courtlistener.com/docket/4842517/steele-v-bongiovi/,
https://www.courtlistener.com/docket/5793876/universal-dyeing-printing-inc-v-us-textile-printing-inc/,
https://www.courtlistener.com/docket/4224866/pickett-v-executive-preference-corporation/,https://storage.courtlistener.com/recap/gov.uscourts.flmd.172151.1.0.pdf
https://www.courtlistener.com/docket/4988574/live-the-life-ministries-inc-v-the-pairs-foundation-inc/,
https://www.courtlistener.com/docket/4257403/oleary-v-little-brown-and-company/,
https://www.courtlistener.com/docket/4335318/cartier-v-castaneda/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.312570.1.0.pdf
https://www.courtlistener.com/docket/17270357/aviation-software-inc-v-united-states/,
https://www.courtlistener.com/docket/4231586/lil-joe-wein-music-v-jackson/,
https://www.courtlistener.com/docket/4919954/chivalry-film-productions-v-nbc-universal-inc/,
https://www.courtlistener.com/docket/4809206/arthur-rutenberg-homes-inc-v-nobles/,
https://www.courtlistener.com/docket/5569216/blakeman-v-the-walt-disney-company/,
https://www.courtlistener.com/docket/5110386/eyal-r-d-corp-v-jewelex-new-york-ltd-inc/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.297841/gov.uscourts.nysd.297841.1.0.pdf
https://www.courtlistener.com/docket/5110386/eyal-r-d-corp-v-jewelex-new-york-ltd-inc/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.297841/gov.uscourts.nysd.297841.1.0.pdf
https://www.courtlistener.com/docket/4919954/chivalry-film-productions-v-nbc-universal-inc/,
https://www.courtlistener.com/docket/5067304/dalen-products-inc-v-harbor-freight-tools-usa-inc/,
https://www.courtlistener.com/docket/4146469/advanced-visual-image-design-llc-v-exist-inc/,https://storage.courtlistener.com/recap/gov.uscourts.cacd.489122.1.0.pdf
https://www.courtlistener.com/docket/4749957/sinclair-ld-johnson-international-inc-v-faulkner-nissan-inc/,
https://www.courtlistener.com/docket/4339727/thoip-v-david-and-goliath-inc/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.320488.1.0.pdf
https://www.courtlistener.com/docket/4348799/gottwald-v-jones/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.375958.1.0.pdf
https://www.courtlistener.com/docket/4904083/rgis-limited-liability-company-v-a-s-t-incorporated/,
https://www.courtlistener.com/docket/4146037/united-fabrics-international-inc-v-pat-rego-inc/,https://ecf.cacd.uscourts.gov/doc1/031010702951?caseid=479795
https://www.courtlistener.com/docket/4176211/psycho-monkey-llc-v-you-plus-inc/,https://storage.courtlistener.com/recap/gov.uscourts.cand.212670.1.0.pdf
https://www.courtlistener.com/docket/4749957/sinclair-ld-johnson-international-inc-v-faulkner-nissan-inc/,
https://www.courtlistener.com/docket/4146469/advanced-visual-image-design-llc-v-exist-inc/,https://storage.courtlistener.com/recap/gov.uscourts.cacd.489122.1.0.pdf
https://www.courtlistener.com/docket/4999015/the-clever-factory-inc-v-kingsbridge-international-inc/,https://storage.courtlistener.com/recap/gov.uscourts.tnmd.52063/gov.uscourts.tnmd.52063.1.0.pdf
https://www.courtlistener.com/docket/5083210/crist-v-fareri/,
https://www.courtlistener.com/docket/5496263/grand-slam-club-ovis-v-international-sheep-hunters-association/,
https://www.courtlistener.com/docket/4206407/scott-blanton-v-universal-city-studios-productions-lllp/,https://storage.courtlistener.com/recap/gov.uscourts.dcd.123977.1.0.pdf
https://www.courtlistener.com/docket/5760493/sanrio-inc-v-ii-sportswear/,
https://www.courtlistener.com/docket/4233268/habersham-plantation-corporation-v-art-frame-direct-inc/,https://storage.courtlistener.com/recap/gov.uscourts.flsd.363678/gov.uscourts.flsd.363678.1.0.pdf
https://www.courtlistener.com/docket/4342726/myrieckes-v-woods/,"https://ecf.nysd.uscourts.gov/cgi-bin/show_case_doc?1,325944,,,"
https://www.courtlistener.com/docket/4359837/rc-olmstead-inc-v-cu-interface-llc/,
https://www.courtlistener.com/docket/4233268/habersham-plantation-corporation-v-art-frame-direct-inc/,https://storage.courtlistener.com/recap/gov.uscourts.flsd.363678/gov.uscourts.flsd.363678.1.0.pdf
https://www.courtlistener.com/docket/4383223/house-of-bryant-publications-llc-v-ae-television-networks/,https://storage.courtlistener.com/recap/gov.uscourts.tnmd.44858.1.0.pdf
https://www.courtlistener.com/docket/4342726/myrieckes-v-woods/,"https://ecf.nysd.uscourts.gov/cgi-bin/show_case_doc?1,325944,,,"
https://www.courtlistener.com/docket/4146365/andreas-carlsson-production-ab-v-jason-barnes/,https://storage.courtlistener.com/recap/gov.uscourts.cacd.486906.1.0.pdf
https://www.courtlistener.com/docket/4939313/lahera-v-walt-disney-company/,
https://www.courtlistener.com/docket/4397201/interplan-architects-inc-v-cl-thomas-inc/,https://ecf.txsd.uscourts.gov/doc1/17908032310?caseid=617241
https://www.courtlistener.com/docket/4143214/franz-a-wakefield-v-walt-disney-co/,
https://www.courtlistener.com/docket/4232523/millers-ale-house-inc-v-boynton-carolina-ale-house-llc/,https://storage.courtlistener.com/recap/gov.uscourts.flsd.338194.1.0.pdf
https://www.courtlistener.com/docket/4282146/pelletier-v-chitra-publications/,https://storage.courtlistener.com/recap/gov.uscourts.mad.97869.1.0.pdf
https://www.courtlistener.com/docket/4511639/society-of-the-holy-transfiguration-monastery-incorporated-v-archbishop/,https://ecf.mad.uscourts.gov/doc1/09502356392?caseid=113360
https://www.courtlistener.com/docket/4511639/society-of-the-holy-transfiguration-monastery-incorporated-v-archbishop/,https://ecf.mad.uscourts.gov/doc1/09502356392?caseid=113360
https://www.courtlistener.com/docket/4756649/veritas-operating-corporation-v-microsoft-corporation/,https://ecf.wawd.uscourts.gov/doc1/19702360348?caseid=135640
https://www.courtlistener.com/docket/4709522/close-to-my-heart-v-enthusiast-media/,"https://ecf.utd.uscourts.gov/cgi-bin/show_case_doc?1,60301,,,"
https://www.courtlistener.com/docket/5754659/livingston-v-morgan/,
https://www.courtlistener.com/docket/4784611/niemi-v-american-axle-manufacturing-and-holding-incorporated/,
https://www.courtlistener.com/docket/5374694/spin-master-ltd-v-overbreak-llc/,
https://www.courtlistener.com/docket/4909883/billco-international-inc-v-charles-products-inc/,
https://www.courtlistener.com/docket/5508047/burgin-v-lahaye/,
https://www.courtlistener.com/docket/4380760/bowling-v-hasbro-inc/,https://storage.courtlistener.com/recap/gov.uscourts.rid.7332.1.0.pdf
https://www.courtlistener.com/docket/4334194/biosafe-one-inc-v-hawks/,"https://ecf.nysd.uscourts.gov/cgi-bin/show_case_doc?1,310637,,,"
https://www.courtlistener.com/docket/4380760/bowling-v-hasbro-inc/,https://storage.courtlistener.com/recap/gov.uscourts.rid.7332.1.0.pdf
https://www.courtlistener.com/docket/4334194/biosafe-one-inc-v-hawks/,"https://ecf.nysd.uscourts.gov/cgi-bin/show_case_doc?1,310637,,,"
https://www.courtlistener.com/docket/5445738/tillman-v-newline-cinema/,
https://www.courtlistener.com/docket/4145895/pamella-lawrence-v-sony-pictures-entertainment-inc/,
https://www.courtlistener.com/docket/4727336/dalton-ross-homes-inc-v-williams/,
https://www.courtlistener.com/docket/5252254/design-basics-llc-v-deshano-companies-llc/,
https://www.courtlistener.com/docket/5249801/humantech-inc-v-caterpillar-inc/,
https://www.courtlistener.com/docket/5157020/iconics-inc-v-massaro/,
https://www.courtlistener.com/docket/4246305/reece-v-island-treasures-art-gallery-inc/,https://storage.courtlistener.com/recap/gov.uscourts.hid.71109.1.0.pdf
https://www.courtlistener.com/docket/5478336/want-ad-digest-inc-v-display-advertising-inc/,
https://www.courtlistener.com/docket/4784611/niemi-v-american-axle-manufacturing-and-holding-incorporated/,
https://www.courtlistener.com/docket/5478336/want-ad-digest-inc-v-display-advertising-inc/,
https://www.courtlistener.com/docket/4990876/architettura-inc-v-dbsi-cumberland-at-granbury-lp/,
https://www.courtlistener.com/docket/4232523/millers-ale-house-inc-v-boynton-carolina-ale-house-llc/,https://storage.courtlistener.com/recap/gov.uscourts.flsd.338194.1.0.pdf
https://www.courtlistener.com/docket/4362785/kendall-holdings-ltd-v-eden-cryogenics-llc/,https://ecf.ohsd.uscourts.gov/doc1/14302027867?caseid=122510
https://www.courtlistener.com/docket/4345305/van-cleef-arpels-logistics-sa-v-jeri-cohen-cohen-jewelry-inc/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.330706.1.0.pdf
https://www.courtlistener.com/docket/4369174/american-board-of-internal-medicine-v-von-muller/,https://ecf.paed.uscourts.gov/doc1/15307745680?caseid=363083
https://www.courtlistener.com/docket/12324861/dyer-v-vp-records-retail-outlet/,https://ecf.nysd.uscourts.gov/doc1/12702875503?caseid=271124
https://www.courtlistener.com/docket/4840522/rw-beck-inc-v-e3-consulting-llc/,https://ecf.cod.uscourts.gov/doc1/03901368411?caseid=102842
https://www.courtlistener.com/docket/4147669/meridian-textiles-inc-v-topson-downs-of-california-inc/,https://storage.courtlistener.com/recap/gov.uscourts.cacd.514176.1.0.pdf
https://www.courtlistener.com/docket/4241265/bradford-v-carter/,https://storage.courtlistener.com/recap/gov.uscourts.gand.156405.1.0.pdf
https://www.courtlistener.com/docket/4840522/rw-beck-inc-v-e3-consulting-llc/,https://ecf.cod.uscourts.gov/doc1/03901368411?caseid=102842
https://www.courtlistener.com/docket/4344851/silver-v-lavandeira/,"https://ecf.nysd.uscourts.gov/cgi-bin/show_case_doc?1,329792,,,"
https://www.courtlistener.com/docket/4349366/thayil-v-fox-corporation/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.382687.1.0.pdf
https://www.courtlistener.com/docket/5118479/honeywell-international-inc-v-icm-controls-corp/,
https://www.courtlistener.com/docket/4282997/warren-freedenfeld-associates-inc-v-mctigue/,https://storage.courtlistener.com/recap/gov.uscourts.mad.99249.1.0.pdf
https://www.courtlistener.com/docket/4144039/century-tile-inc-v-hirsch-glass-company/,https://storage.courtlistener.com/recap/gov.uscourts.cacd.411798/gov.uscourts.cacd.411798.1.0.pdf
https://www.courtlistener.com/docket/4785691/modular-arts-inc-v-interlam-corporation/,
https://www.courtlistener.com/docket/4177781/sanrio-inc-v-yoon/,https://storage.courtlistener.com/recap/gov.uscourts.cand.235727.1.0.pdf
https://www.courtlistener.com/docket/5265108/nelson-design-group-llc-v-puckett/,https://ecf.ared.uscourts.gov/doc1/02701081896?caseid=70148
https://www.courtlistener.com/docket/4349366/thayil-v-fox-corporation/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.382687.1.0.pdf
https://www.courtlistener.com/docket/4144039/century-tile-inc-v-hirsch-glass-company/,https://storage.courtlistener.com/recap/gov.uscourts.cacd.411798/gov.uscourts.cacd.411798.1.0.pdf
https://www.courtlistener.com/docket/4177781/sanrio-inc-v-yoon/,https://storage.courtlistener.com/recap/gov.uscourts.cand.235727.1.0.pdf
https://www.courtlistener.com/docket/5878164/disney-enterprises-incorporated-v-bouncing-4-fun/,
https://www.courtlistener.com/docket/5796485/idt-corporation-v-unlimited-recharge-inc/,https://ecf.njd.uscourts.gov/doc1/11906123364?caseid=263701
https://www.courtlistener.com/docket/5265108/nelson-design-group-llc-v-puckett/,https://ecf.ared.uscourts.gov/doc1/02701081896?caseid=70148
https://www.courtlistener.com/docket/4922693/oto-software-inc-v-highwall-technologies-llc/,https://ecf.cod.uscourts.gov/doc1/03901879038?caseid=109164
https://www.courtlistener.com/docket/4968956/home-design-services-inc-v-trumble/,https://ecf.cod.uscourts.gov/doc1/03902236011?caseid=112833
https://www.courtlistener.com/docket/5306589/scholz-design-inc-v-larue/,https://ecf.ared.uscourts.gov/doc1/0270114118?caseid=66561
https://www.courtlistener.com/docket/4377526/cathedral-art-metal-co-inc-v-faf-inc/,https://storage.courtlistener.com/recap/gov.uscourts.rid.20005.69.0.pdf
https://www.courtlistener.com/docket/4201569/journal-publishing-co-inc-v-hartford-courant-company/,https://storage.courtlistener.com/recap/gov.uscourts.ctd.92052.1.0.pdf
https://www.courtlistener.com/docket/4905524/montana-silversmiths-v-taylor-brands/,
https://www.courtlistener.com/docket/4334423/vasquez-v-torres-negron/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.310984.1.0.pdf
https://www.courtlistener.com/docket/4144241/margaret-morris-v-kenneth-atchity/,https://ecf.cacd.uscourts.gov/doc1/03106460535?caseid=423348
https://www.courtlistener.com/docket/4147367/american-cover-design-26-inc-v-dahdoul-textiles-inc/,https://ecf.cacd.uscourts.gov/doc1/031012805804?caseid=507714
https://www.courtlistener.com/docket/4171622/adobe-systems-inc-v-ressler/,https://storage.courtlistener.com/recap/gov.uscourts.cand.200000.1.0.pdf
https://www.courtlistener.com/docket/4845545/stark-v-government-accounting-solutions-inc/,
https://www.courtlistener.com/docket/5444401/firesabre-consulting-llc-v-linden-research-inc/,
https://www.courtlistener.com/docket/4198100/gaylord-v-united-states/,https://storage.courtlistener.com/recap/gov.uscourts.cofc.21466.1.0.pdf
https://www.courtlistener.com/docket/4172693/symantec-corporation-v-teshome/,https://storage.courtlistener.com/recap/gov.uscourts.cand.201725.1.0.pdf
https://www.courtlistener.com/docket/4807415/umg-recordings-inc-v-roberson/,
https://www.courtlistener.com/docket/4143804/the-american-registry-of-radiologic-technologists-v-mclane-j-hansen/,
https://www.courtlistener.com/docket/5055005/stockartcom-llc-v-engle/,https://ecf.cod.uscourts.gov/doc1/03902723868?caseid=118261
https://www.courtlistener.com/docket/4146324/bryan-pringle-v-william-adams-jr/,https://storage.courtlistener.com/recap/gov.uscourts.cacd.486026.1.0.pdf
https://www.courtlistener.com/docket/5350587/la-resolana-architec-v-reno-inc/,
https://www.courtlistener.com/docket/4247408/scentsy-inc-v-br-chase-llc/,
https://www.courtlistener.com/docket/4405436/bailey-v-black-entertainment-television-inc/,https://storage.courtlistener.com/recap/gov.uscourts.vaed.249044.1.0.pdf
https://www.courtlistener.com/docket/4801064/ziller-v-emerald-art-glass/,
https://www.courtlistener.com/docket/4177256/adobe-systems-incorporated-v-arwood/,https://storage.courtlistener.com/recap/gov.uscourts.cand.228091.1.0.pdf
https://www.courtlistener.com/docket/4145233/capitol-records-llc-v-bluebeat-inc/,https://storage.courtlistener.com/recap/gov.uscourts.cacd.457827.1.0.pdf
https://www.courtlistener.com/docket/4145233/capitol-records-llc-v-bluebeat-inc/,https://storage.courtlistener.com/recap/gov.uscourts.cacd.457827.1.0.pdf
https://www.courtlistener.com/docket/4735190/home-design-services-inc-v-bbcustom-homes-llc/,https://ecf.cod.uscourts.gov/doc1/0390961637?caseid=95044
https://www.courtlistener.com/docket/4830151/auto-inspection-services-incorporated-v-flint-auto-auction-incorporated/,
https://www.courtlistener.com/docket/4379161/holdings-llc-v-jc-penney-corporation-inc/,https://storage.courtlistener.com/recap/gov.uscourts.rid.23354.1.0.pdf
https://www.courtlistener.com/docket/4813038/novelty-inc-v-jacobs-paradise-inc/,
https://www.courtlistener.com/docket/4494792/oracle-corporation-v-sap-ag/,https://storage.courtlistener.com/recap/gov.uscourts.cand.190451.1.0.pdf
https://www.courtlistener.com/docket/4949614/dodd-v-woods/,
https://www.courtlistener.com/docket/5693602/weeco-international-inc-v-superior-degassing-services-inc/,
https://www.courtlistener.com/docket/4176162/zynga-game-network-inc-v-clz-concepts/,
https://www.courtlistener.com/docket/4957140/mckeon-products-inc-v-cirrus-healthcare-products-llc/,
https://www.courtlistener.com/docket/4688337/lifetime-homes-inc-v-walker-homes-inc/,
https://www.courtlistener.com/docket/4346674/pearson-education-inc-v-vergara/,
https://www.courtlistener.com/docket/4218365/leonard-v-stemtech-health-sciences-inc/,https://storage.courtlistener.com/recap/gov.uscourts.ded.39668.1.0.pdf
https://www.courtlistener.com/docket/4830151/auto-inspection-services-incorporated-v-flint-auto-auction-incorporated/,
https://www.courtlistener.com/docket/2267962/ajaxo-inc-v-bank-of-america-technology/,
https://www.courtlistener.com/docket/4347760/ditocco-v-riordan/,"https://ecf.nysd.uscourts.gov/cgi-bin/show_case_doc?1,363415,,,"
https://www.courtlistener.com/docket/4335895/cameron-industries-inc-v-just-for-wraps-inc/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.313752.1.0.pdf
https://www.courtlistener.com/docket/4938427/chs-inc-v-petronet-llc/,
https://www.courtlistener.com/docket/4957140/mckeon-products-inc-v-cirrus-healthcare-products-llc/,
https://www.courtlistener.com/docket/4332636/rubies-costume-co-inc-v-bravado-international-group-merchandising/,https://storage.courtlistener.com/recap/gov.uscourts.nysd.308041.1.0.pdf
https://www.courtlistener.com/docket/4178486/adobe-systems-incorporated-v-dracup/,https://ecf.cand.uscourts.gov/doc1/03508375451?caseid=243915
https://www.courtlistener.com/docket/4177455/brocade-communications-systems-inc-v-a10-networks-inc/,https://storage.courtlistener.com/recap/gov.uscourts.cand.230713.1.0.pdf
https://www.courtlistener.com/docket/4402564/stewart-v-stoller/,
https://www.courtlistener.com/docket/4757061/north-forest-development-llc-v-walden-avenue-realty-associates-llc/,
https://www.courtlistener.com/docket/5817320/lucasfilm-ltd-v-ez2fly-inc/,
https://www.courtlistener.com/docket/4741151/home-design-services-inc-v-david-weekley-homes-llc/,
https://www.courtlistener.com/docket/4146952/walter-l-mitchell-iii-v-3pl-systems-inc/,https://storage.courtlistener.com/recap/gov.uscourts.cacd.498801.1.0.pdf
https://www.courtlistener.com/docket/4172996/netbula-llc-v-storage-technology-corporation/,https://storage.courtlistener.com/recap/gov.uscourts.cand.202217.1.0.pdf
https://www.courtlistener.com/docket/4316345/montgomery-v-etreppid-technologies/,https://storage.courtlistener.com/recap/gov.uscourts.nvd.46642.1.0.pdf
https://www.courtlistener.com/docket/4851942/ghirmay-v-tsegia/,
